"customer_id","customer_name","segment","country","city","state","postal_code","region"
"MG-17695","Maureen Gnade","Consumer","United States","Chicago","Illinois","60610","Central"
"PO-18850","Patrick O'Brill","Consumer","United States","San Francisco","California","94109","West"
"GH-14410","Gary Hansen","Home Office","United States","Hendersonville","Tennessee","37075","South"
"GZ-14545","George Zrebassa","Corporate","United States","Lawrence","Massachusetts","1841","East"
"TZ-21580","Tracy Zic","Consumer","United States","Los Angeles","California","90045","West"
"SC-20050","Sample Company A","Home Office","United States","Jackson","Michigan","49201","Central"
"HG-15025","Hunter Glantz","Consumer","United States","Lakeville","Minnesota","55044","Central"
"YS-21880","Yana Sorensen","Corporate","United States","Oakland","California","94601","West"
"NM-18445","Nathan Mautz","Home Office","United States","North Las Vegas","Nevada","89031","West"
"PJ-19015","Pauline Johnson","Consumer","United States","Miami","Florida","33180","South"
"JM-16195","Justin MacKendrick","Consumer","United States","San Francisco","California","94109","West"
"CK-12325","Christine Kargatis","Home Office","United States","Orem","Utah","84057","West"
"NC-18415","Nathan Cano","Consumer","United States","Jacksonville","North Carolina","28540","South"
"EH-13765","Edward Hooks","Corporate","United States","Philadelphia","Pennsylvania","19134","East"
"JF-15190","Jamie Frazer","Consumer","United States","Los Angeles","California","90008","West"
"PF-19165","Philip Fox","Consumer","United States","San Diego","California","92105","West"
"MS-17365","Maribeth Schnelling","Consumer","United States","Chicago","Illinois","60653","Central"
"KB-16315","Karl Braun","Consumer","United States","Indianapolis","Indiana","46203","Central"
"RD-19900","Ruben Dartt","Consumer","United States","Bellevue","Washington","98006","West"
"AH-10195","Alan Haines","Corporate","United States","Bethlehem","Pennsylvania","18018","East"
"AS-10090","Adam Shillingsburg","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"BD-11560","Brendan Dodson","Home Office","United States","Springfield","Virginia","22153","South"
"ST-20530","Shui Tom","Consumer","United States","Port Saint Lucie","Florida","34952","South"
"AT-10435","Alyssa Tate","Home Office","United States","Akron","Ohio","44312","East"
"GZ-14545","George Zrebassa","Corporate","United States","Thousand Oaks","California","91360","West"
"DB-13615","Doug Bickford","Consumer","United States","Asheville","North Carolina","28806","South"
"JM-16195","Justin MacKendrick","Consumer","United States","Aurora","Colorado","80013","West"
"QJ-19255","Quincy Jones","Corporate","United States","Philadelphia","Pennsylvania","19134","East"
"ED-13885","Emily Ducich","Home Office","United States","Los Angeles","California","90045","West"
"GW-14605","Giulietta Weimer","Consumer","United States","Seattle","Washington","98115","West"
"MH-17620","Matt Hagelstein","Corporate","United States","San Diego","California","92105","West"
"AH-10075","Adam Hart","Corporate","United States","Cranston","Rhode Island","2920","East"
"EH-14185","Evan Henry","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"KM-16720","Kunst Miller","Consumer","United States","Long Beach","New York","11561","East"
"PR-18880","Patrick Ryan","Consumer","United States","Oakland","California","94601","West"
"EC-14050","Erin Creighton","Consumer","United States","Columbus","Ohio","43229","East"
"LS-16975","Lindsay Shagiari","Home Office","United States","Dallas","Texas","75081","Central"
"PW-19240","Pierre Wener","Consumer","United States","San Francisco","California","94110","West"
"PS-19045","Penelope Sewall","Home Office","United States","Harrisonburg","Virginia","22801","South"
"BB-11545","Brenda Bowman","Corporate","United States","Jackson","Michigan","49201","Central"
"YS-21880","Yana Sorensen","Corporate","United States","Hesperia","California","92345","West"
"MM-18280","Muhammed MacIntyre","Corporate","United States","Columbus","Georgia","31907","South"
"BM-11575","Brendan Murry","Corporate","United States","Chicago","Illinois","60653","Central"
"SA-20830","Sue Ann Reed","Consumer","United States","Fresno","California","93727","West"
"MS-17365","Maribeth Schnelling","Consumer","United States","Los Angeles","California","90045","West"
"JH-15820","John Huston","Consumer","United States","New York City","New York","10009","East"
"JH-15910","Jonathan Howell","Consumer","United States","Los Angeles","California","90032","West"
"JK-15370","Jay Kimmel","Consumer","United States","Fresno","California","93727","West"
"NC-18340","Nat Carroll","Consumer","United States","Houston","Texas","77036","Central"
"HG-15025","Hunter Glantz","Consumer","United States","Kenner","Louisiana","70065","South"
"TT-21070","Ted Trevino","Consumer","United States","Los Angeles","California","90045","West"
"AS-10225","Alan Schoenberger","Corporate","United States","Provo","Utah","84604","West"
"SV-20785","Stewart Visinsky","Consumer","United States","Los Angeles","California","90045","West"
"RA-19285","Ralph Arnett","Consumer","United States","Lakeland","Florida","33801","South"
"CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana","59715","West"
"TC-21535","Tracy Collins","Home Office","United States","San Francisco","California","94110","West"
"CC-12220","Chris Cortes","Consumer","United States","Owensboro","Kentucky","42301","South"
"PB-18805","Patrick Bzostek","Home Office","United States","Salt Lake City","Utah","84106","West"
"RD-19480","Rick Duston","Consumer","United States","Long Beach","New York","11561","East"
"DB-13555","Dorothy Badders","Corporate","United States","Henderson","Kentucky","42420","South"
"DH-13675","Duane Huffman","Home Office","United States","San Francisco","California","94122","West"
"JK-16120","Julie Kriz","Home Office","United States","Garland","Texas","75043","Central"
"JG-15160","James Galang","Consumer","United States","Los Angeles","California","90049","West"
"CC-12685","Craig Carroll","Consumer","United States","Lubbock","Texas","79424","Central"
"AH-10075","Adam Hart","Corporate","United States","Los Angeles","California","90036","West"
"DH-13075","Dave Hallsten","Corporate","United States","Richmond","Kentucky","40475","South"
"EM-14200","Evan Minnotte","Home Office","United States","Miami","Florida","33142","South"
"LS-16975","Lindsay Shagiari","Home Office","United States","Los Angeles","California","90004","West"
"NC-18340","Nat Carroll","Consumer","United States","Apple Valley","Minnesota","55124","Central"
"DB-13555","Dorothy Badders","Corporate","United States","Jacksonville","Florida","32216","South"
"SV-20365","Seth Vernon","Consumer","United States","New York City","New York","10035","East"
"PG-18820","Patrick Gardner","Consumer","United States","Glendale","Arizona","85301","West"
"BT-11530","Bradley Talbott","Home Office","United States","Los Angeles","California","90049","West"
"ME-17725","Max Engle","Consumer","United States","Louisville","Kentucky","40214","South"
"RD-19810","Ross DeVincentis","Home Office","United States","Houston","Texas","77070","Central"
"MG-17875","Michael Grace","Home Office","United States","El Paso","Texas","79907","Central"
"KW-16435","Katrina Willman","Consumer","United States","Chicago","Illinois","60653","Central"
"MG-17650","Matthew Grinstein","Home Office","United States","Jackson","Michigan","49201","Central"
"BM-11575","Brendan Murry","Corporate","United States","New York City","New York","10035","East"
"AG-10675","Anna Gayman","Consumer","United States","Houston","Texas","77036","Central"
"SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central"
"BE-11335","Bill Eplett","Home Office","United States","Houston","Texas","77041","Central"
"LD-16855","Lela Donovan","Corporate","United States","Chicago","Illinois","60653","Central"
"BD-11635","Brian Derr","Consumer","United States","Bowling Green","Kentucky","42104","South"
"CS-12400","Christopher Schild","Home Office","United States","San Jose","California","95123","West"
"MY-18295","Muhammed Yedwab","Corporate","United States","El Cajon","California","92020","West"
"EA-14035","Erin Ashbrook","Corporate","United States","New York City","New York","10011","East"
"HE-14800","Harold Engle","Corporate","United States","Chicago","Illinois","60623","Central"
"EB-14170","Evan Bailliet","Consumer","United States","Austin","Texas","78745","Central"
"DB-13660","Duane Benoit","Consumer","United States","Newark","Delaware","19711","East"
"TC-21475","Tony Chapman","Home Office","United States","Bolingbrook","Illinois","60440","Central"
"AH-10075","Adam Hart","Corporate","United States","Knoxville","Tennessee","37918","South"
"CM-12190","Charlotte Melton","Consumer","United States","Utica","New York","13501","East"
"AF-10885","Art Foster","Consumer","United States","Fairfield","Ohio","45014","East"
"EH-14005","Erica Hernandez","Home Office","United States","Nashville","Tennessee","37211","South"
"RO-19780","Rose O'Brian","Consumer","United States","Memphis","Tennessee","38109","South"
"JL-15130","Jack Lebron","Consumer","United States","Wilmington","North Carolina","28403","South"
"LH-17155","Logan Haushalter","Consumer","United States","Los Angeles","California","90008","West"
"EB-14110","Eugene Barchas","Consumer","United States","San Jose","California","95123","West"
"HA-14920","Helen Andreada","Consumer","United States","San Francisco","California","94110","West"
"DB-13660","Duane Benoit","Consumer","United States","Oceanside","New York","11572","East"
"MC-17575","Matt Collins","Consumer","United States","Los Angeles","California","90036","West"
"BD-11635","Brian Derr","Consumer","United States","New York City","New York","10009","East"
"AG-10675","Anna Gayman","Consumer","United States","Jacksonville","North Carolina","28540","South"
"CD-11920","Carlos Daly","Consumer","United States","Wichita","Kansas","67212","Central"
"TH-21550","Tracy Hopkins","Home Office","United States","Jacksonville","Florida","32216","South"
"DB-13270","Deborah Brumfield","Home Office","United States","Austin","Texas","78745","Central"
"SC-20725","Steven Cartwright","Consumer","United States","Lancaster","Pennsylvania","17602","East"
"JM-15265","Janet Molinari","Corporate","United States","Seattle","Washington","98115","West"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Edmonds","Washington","98026","West"
"TZ-21580","Tracy Zic","Consumer","United States","Louisville","Colorado","80027","West"
"NG-18355","Nat Gilpin","Corporate","United States","Newark","Ohio","43055","East"
"AR-10540","Andy Reiter","Consumer","United States","Jackson","Michigan","49201","Central"
"BP-11095","Bart Pistole","Corporate","United States","San Francisco","California","94122","West"
"MC-17275","Marc Crier","Consumer","United States","New York City","New York","10011","East"
"BC-11125","Becky Castell","Home Office","United States","San Francisco","California","94122","West"
"AY-10555","Andy Yotov","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"GA-14515","George Ashbrook","Consumer","United States","El Paso","Texas","79907","Central"
"RD-19900","Ruben Dartt","Consumer","United States","San Diego","California","92037","West"
"BE-11335","Bill Eplett","Home Office","United States","San Francisco","California","94122","West"
"JE-15715","Joe Elijah","Consumer","United States","Monroe","North Carolina","28110","South"
"PG-18895","Paul Gonzalez","Consumer","United States","New York City","New York","10035","East"
"XP-21865","Xylona Preis","Consumer","United States","Athens","Georgia","30605","South"
"TH-21550","Tracy Hopkins","Home Office","United States","Everett","Massachusetts","2149","East"
"MS-17980","Michael Stewart","Corporate","United States","Houston","Texas","77041","Central"
"LW-17215","Luke Weiss","Consumer","United States","Grand Rapids","Michigan","49505","Central"
